id;League;Season;Jornada;Home Team;Away Team;Home Goals;Away Goals;Home Points;Away Points;goles_ultimos_5_partidos_equipo_local;goles_ultimos_5_partidos_equipo_visitante;puntos_ultimos_5_partidos_equipo_local;puntos_ultimos_5_partidos_equipo_visitante;goles_ultimos_5_partidos_local_siendo_local;goles_ultimos_5_partidos_visitante_siendo_visitante;puntos_ultimos_5_partidos_local_siendo_local;puntos_ultimos_5_partidos_visitante_siendo_visitante;goles_en_contra_ultimos_5_partidos_equipo_local;goles_en_contra_ultimos_5_partidos_equipo_visitante;goles_en_contra_ultimos_5_partidos_local_siendo_local;goles_en_contra_ultimos_5_partidos_visitante_siendo_visitante;falta;Winner
32633;LaLiga Hypermotion;2012-13;15;Girona;Elche;0;1;0;3;8;2;13;7;17;2;15;5;3;2;4;3;False;2
32634;LaLiga Hypermotion;2012-13;15;Sabadell;Mirandés;1;1;1;1;7;4;8;6;8;2;10;2;4;3;4;10;False;0
32635;LaLiga Hypermotion;2012-13;15;Villarreal;Lugo;1;1;1;1;7;3;8;4;7;1;11;1;4;5;2;9;False;0
32636;LaLiga Hypermotion;2012-13;15;Barcelona Atletic;Racing;4;1;3;0;9;2;4;4;11;2;8;4;11;6;8;4;False;1
32637;LaLiga Hypermotion;2012-13;15;Ponferradina;Huesca;2;1;3;0;7;5;6;4;9;5;7;4;9;9;9;6;False;1
32638;LaLiga Hypermotion;2012-13;15;Almería;Murcia;3;2;3;0;4;3;8;7;8;5;11;4;2;3;0;5;False;1
32639;LaLiga Hypermotion;2012-13;15;0erez;Alcorcón;2;4;0;3;8;5;11;9;4;5;8;3;2;4;4;9;False;2
32640;LaLiga Hypermotion;2012-13;15;Castilla;Numancia;2;4;0;3;4;5;2;3;8;5;3;2;8;8;12;13;False;2
32641;LaLiga Hypermotion;2012-13;16;Murcia;Castilla;0;0;1;1;4;6;4;2;5;10;10;8;6;11;3;8;False;0
32642;LaLiga Hypermotion;2012-13;16;Cordoba;0erez;0;0;1;1;8;9;7;8;7;8;12;8;9;6;3;6;False;0
32643;LaLiga Hypermotion;2012-13;16;Sporting;Las Palmas;1;1;1;1;8;10;5;13;8;8;10;7;8;3;5;11;False;0
32644;LaLiga Hypermotion;2012-13;16;Lugo;Barcelona Atletic;1;2;0;3;4;9;4;4;8;8;9;6;6;11;7;7;False;2
32645;LaLiga Hypermotion;2012-13;16;Recreativo de Huelva;Ponferradina;0;2;0;3;6;9;6;9;11;6;9;6;10;9;9;8;False;2
32646;LaLiga Hypermotion;2012-13;16;Racing;Almería;3;4;0;3;3;6;3;11;6;7;8;8;10;2;5;5;False;2
32647;LaLiga Hypermotion;2012-13;16;Huesca;Hercules;1;1;1;1;5;4;4;4;5;4;6;7;7;10;7;4;False;0
32648;LaLiga Hypermotion;2012-13;16;Mirandés;Guadalajara;0;0;1;1;4;6;6;6;5;2;5;1;3;7;4;9;False;0
32649;LaLiga Hypermotion;2012-13;16;Numancia;Sabadell;2;1;3;0;9;8;6;9;5;9;8;7;9;4;2;8;False;1
32650;LaLiga Hypermotion;2012-13;16;Alcorcón;Girona;4;1;3;0;8;7;9;12;10;4;15;8;6;3;2;4;False;1
32651;LaLiga Hypermotion;2012-13;16;Elche;Villarreal;1;0;3;0;3;8;10;9;11;6;15;5;1;3;1;7;False;1
32652;LaLiga Hypermotion;2012-13;17;Las Palmas;Huesca;4;0;3;0;8;6;11;5;7;2;10;1;2;7;3;6;False;1
32653;LaLiga Hypermotion;2012-13;17;Guadalajara;Numancia;5;1;3;0;4;10;7;9;8;9;10;5;4;7;5;13;False;1
32654;LaLiga Hypermotion;2012-13;17;Almería;Lugo;0;1;0;3;9;5;11;4;7;2;11;2;5;7;2;7;False;2
32655;LaLiga Hypermotion;2012-13;17;Barcelona Atletic;Elche;1;1;1;1;9;3;7;10;13;3;8;7;9;1;8;3;False;0
32656;LaLiga Hypermotion;2012-13;17;Sabadell;Murcia;2;2;1;1;8;4;8;5;6;7;8;4;5;5;5;7;False;0
32657;LaLiga Hypermotion;2012-13;17;Cordoba;Sporting;1;1;1;1;7;5;7;3;5;7;10;4;8;7;3;11;False;0
32658;LaLiga Hypermotion;2012-13;17;Hercules;Recreativo de Huelva;1;1;1;1;5;3;5;3;4;6;2;6;10;10;12;11;False;0
32659;LaLiga Hypermotion;2012-13;17;Ponferradina;Mirandés;3;1;3;0;10;4;9;7;9;1;9;2;9;1;8;9;False;1
32660;LaLiga Hypermotion;2012-13;17;Villarreal;Alcorcón;4;0;3;0;6;11;6;9;7;8;9;6;4;7;3;9;False;1
32661;LaLiga Hypermotion;2012-13;17;0erez;Girona;0;2;0;3;8;5;6;9;4;5;5;8;6;6;8;6;False;2
32662;LaLiga Hypermotion;2012-13;17;Castilla;Racing;4;0;3;0;4;6;3;3;8;2;3;1;7;13;13;8;False;1
32663;LaLiga Hypermotion;2012-13;18;Lugo;Castilla;3;2;3;0;5;6;4;5;7;6;9;6;7;5;5;5;False;1
32664;LaLiga Hypermotion;2012-13;18;Huesca;Cordoba;1;3;0;3;4;7;4;5;6;6;6;4;9;9;8;12;False;2
32665;LaLiga Hypermotion;2012-13;18;Alcorcón;Barcelona Atletic;1;1;1;1;10;10;9;8;12;7;15;6;9;7;2;8;False;0
32666;LaLiga Hypermotion;2012-13;18;Girona;Villarreal;2;0;3;0;6;9;9;8;12;4;12;4;6;3;5;6;False;1
32667;LaLiga Hypermotion;2012-13;18;Murcia;Guadalajara;0;1;0;3;6;9;6;10;3;2;10;2;6;4;1;5;False;2
32668;LaLiga Hypermotion;2012-13;18;Racing;Sabadell;0;1;0;3;4;10;0;8;6;7;5;4;16;7;9;8;False;2
32669;LaLiga Hypermotion;2012-13;18;Elche;Almería;1;0;3;0;4;7;11;8;10;9;15;10;1;6;0;6;False;1
32670;LaLiga Hypermotion;2012-13;18;Sporting;0erez;3;0;3;0;6;3;3;3;7;8;8;9;8;7;5;3;False;1
32671;LaLiga Hypermotion;2012-13;18;Recreativo de Huelva;Las Palmas;0;0;1;1;4;11;4;11;8;9;6;8;9;2;11;7;False;0
32672;LaLiga Hypermotion;2012-13;18;Mirandés;Hercules;3;2;3;0;2;5;4;6;5;5;6;8;4;6;3;4;False;1
32673;LaLiga Hypermotion;2012-13;18;Numancia;Ponferradina;0;1;0;3;10;13;8;12;6;7;8;9;11;9;3;6;False;2
32674;LaLiga Hypermotion;2012-13;19;0erez;Villarreal;0;0;1;1;3;8;2;7;4;4;5;4;10;4;7;6;False;0
32675;LaLiga Hypermotion;2012-13;19;Castilla;Elche;0;1;0;3;8;5;5;13;11;2;6;5;7;1;11;3;False;2
32676;LaLiga Hypermotion;2012-13;19;Almería;Alcorcón;0;1;0;3;7;9;7;7;7;6;10;6;7;9;3;9;False;2
32677;LaLiga Hypermotion;2012-13;19;Cordoba;Recreativo de Huelva;0;2;0;3;5;3;5;2;4;7;8;7;7;9;3;9;False;2
32678;LaLiga Hypermotion;2012-13;19;Barcelona Atletic;Girona;4;4;1;1;8;7;8;9;13;7;8;10;5;6;8;6;False;0
32679;LaLiga Hypermotion;2012-13;19;Las Palmas;Mirandés;2;0;3;0;9;5;9;6;10;2;13;2;2;6;1;10;False;1
32680;LaLiga Hypermotion;2012-13;19;Sporting;Huesca;1;0;3;0;8;5;6;4;8;2;8;1;6;11;5;9;False;1
32681;LaLiga Hypermotion;2012-13;19;Hercules;Numancia;1;3;0;3;7;7;6;7;3;9;3;4;7;9;9;17;False;2
32682;LaLiga Hypermotion;2012-13;19;Ponferradina;Murcia;1;0;3;0;11;5;15;5;9;6;9;2;4;6;8;9;False;1
32683;LaLiga Hypermotion;2012-13;19;Guadalajara;Racing;1;1;1;1;8;4;10;0;12;2;12;1;3;16;5;11;False;0
32684;LaLiga Hypermotion;2012-13;19;Sabadell;Lugo;0;1;0;3;10;7;8;7;6;3;6;5;7;7;6;4;False;2
32685;LaLiga Hypermotion;2012-13;20;Recreativo de Huelva;Sporting;1;1;1;1;3;7;5;9;4;7;4;5;4;3;9;9;False;0
32686;LaLiga Hypermotion;2012-13;20;Racing;Ponferradina;2;1;3;0;5;9;1;15;5;6;4;9;14;2;9;5;False;1
32687;LaLiga Hypermotion;2012-13;20;Villarreal;Barcelona Atletic;1;3;0;3;5;12;5;9;9;7;9;7;4;8;3;7;False;2
32688;LaLiga Hypermotion;2012-13;20;Alcorcón;Castilla;3;2;3;0;10;8;10;4;12;4;13;3;8;8;3;6;False;1
32689;LaLiga Hypermotion;2012-13;20;Murcia;Hercules;2;1;3;0;4;6;2;3;2;7;7;7;7;9;2;7;False;1
32690;LaLiga Hypermotion;2012-13;20;Girona;Almería;0;1;0;3;9;7;7;6;11;7;12;7;9;8;4;6;False;2
32691;LaLiga Hypermotion;2012-13;20;0erez;Huesca;1;1;1;1;2;3;2;1;3;1;5;0;9;11;6;9;False;0
32692;LaLiga Hypermotion;2012-13;20;Mirandés;Cordoba;0;0;1;1;5;4;5;5;7;9;9;7;8;7;3;11;False;0
32693;LaLiga Hypermotion;2012-13;20;Numancia;Las Palmas;3;0;3;0;10;10;9;11;3;8;5;8;10;1;4;6;False;1
32694;LaLiga Hypermotion;2012-13;20;Lugo;Guadalajara;0;0;1;1;7;8;10;11;8;2;9;5;5;2;7;3;False;0
32695;LaLiga Hypermotion;2012-13;20;Elche;Sabadell;3;2;3;0;5;5;13;5;8;7;15;7;1;6;0;5;False;1
32696;LaLiga Hypermotion;2012-13;21;Guadalajara;Elche;0;0;1;1;7;7;9;13;11;3;10;8;2;3;6;2;False;0
32697;LaLiga Hypermotion;2012-13;21;Barcelona Atletic;0erez;4;2;3;0;11;1;9;3;14;7;6;8;8;6;12;5;False;1
32698;LaLiga Hypermotion;2012-13;21;Almería;Villarreal;1;1;1;1;5;5;6;4;4;4;7;5;6;6;4;4;False;0
32699;LaLiga Hypermotion;2012-13;21;Sporting;Mirandés;1;1;1;1;7;4;9;5;7;2;8;2;3;7;4;8;False;0
32700;LaLiga Hypermotion;2012-13;21;Hercules;Racing;2;0;3;0;6;6;2;4;4;2;2;1;10;11;12;11;False;1
32701;LaLiga Hypermotion;2012-13;21;Castilla;Girona;0;0;1;1;8;9;4;7;8;10;3;10;7;9;10;9;False;0
32702;LaLiga Hypermotion;2012-13;21;Huesca;Recreativo de Huelva;3;1;3;0;3;4;2;6;7;7;5;10;10;4;11;4;False;1
32703;LaLiga Hypermotion;2012-13;21;Ponferradina;Lugo;0;1;0;3;8;6;12;10;10;4;12;7;3;4;7;4;False;2
32704;LaLiga Hypermotion;2012-13;21;Sabadell;Alcorcón;2;0;3;0;6;9;4;10;5;6;6;6;8;8;5;9;False;1
